remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.26,5,0.12,44,1280,720,2,1.0,430,0,397786,3,156.0
0.26,0,0.0,25,1280,720,4,3.95,84,0,219840,1,125.25
0.28,10,0.21,55,1280,720,2,3.05,131,0,501872,8,114.0
0.27,4,0.2,32,1280,720,1,2.98,167,0,278673,3,131.0
0.25,11,0.29,46,1280,720,1,3.01,130,0,416068,8,110.33
0.24,7,0.2,37,1280,720,1,2.96,137,0,331705,6,109.67
0.23,1,0.0,37,1280,720,2,4.07,147,0,322339,3,107.0
0.22,6,0.22,54,1280,720,1,1.0,566,0,488064,4,110.0
0.2,6,0.23,49,1280,720,1,0.0,1011,0,446886,6,0.0
0.2,7,0.5,40,1280,720,4,2.0,480,2,367220,7,101.0
0.21,9,0.21,46,1280,720,3,2.0,800,9,426561,0,155.5
0.3,6,0.16,44,1280,720,2,4.01,935,8,399533,0,129.5
0.31,8,0.2,47,1280,720,2,0.0,821,8,432248,0,0.0
0.33,11,0.26,49,1280,720,1,2.0,1480,1,456694,6,142.0
0.34,10,0.2,57,1280,720,1,1.0,1008,0,520723,9,150.0
0.34,6,0.14,59,1280,720,2,1.0,1369,0,542273,5,139.0
0.4,12,0.27,58,1280,720,1,0.0,1048,0,533915,10,0.0
0.39,9,0.25,40,1280,720,2,0.0,1420,0,369191,7,0.0
0.43,9,0.17,12,1280,720,1,1.0,49,2,102310,7,165.0
0.44,6,0.13,23,1280,720,4,2.01,167,3,210105,5,148.5
0.44,4,0.25,29,1280,720,3,1.0,501,3,264199,0,157.0
0.54,0,0.0,15,1280,720,3,0.0,266,0,134079,4,0.0
0.5,5,0.22,4,1280,720,2,0.0,0,0,36282,4,0.0
0.53,5,0.18,3,1280,720,3,0.0,0,0,27411,2,0.0
0.53,2,0.33,0,1280,720,2,0.0,0,0,0,0,0.0
0.53,0,0.0,1,1280,720,1,1.0,25,0,8705,0,191.0
0.53,0,0.0,27,1280,720,3,4.0,339,0,224405,0,155.5
0.53,0,0.0,22,1280,720,5,3.0,1117,0,202464,0,178.67
0.52,1,0.16,22,1280,720,5,1.99,889,0,194554,5,139.0
0.45,9,0.14,21,1280,720,1,2.01,1004,0,185742,3,150.0
0.44,6,0.35,19,1280,720,2,0.0,1199,0,168272,3,0.0
0.39,3,0.18,17,1280,720,3,1.0,1101,0,143145,5,208.0
0.41,5,0.33,4,960,540,3,1.0,8,1,34981,2,180.0
0.49,3,0.0,11,960,540,2,0.0,395,4,100149,1,0.0
0.49,0,0.0,0,960,540,1,0.0,0,3,0,0,0.0
0.47,1,0.12,14,960,540,2,2.0,291,0,120418,1,170.0
0.47,0,0.0,14,960,540,4,1.0,613,0,128989,0,139.0
0.48,1,0.16,17,960,540,4,2.0,814,0,136009,2,208.0
0.47,5,0.16,7,960,540,1,0.72,712,0,58476,6,208.0
0.5,5,0.41,3,960,540,4,0.66,507,0,21244,0,208.0
0.51,0,0.0,7,960,540,3,6.69,46,0,57092,0,139.0
0.51,0,0.0,13,960,540,1,4.24,626,0,111015,0,139.0
0.52,0,0.0,12,960,540,3,2.99,1187,0,86916,0,180.67
0.52,1,0.09,11,960,540,3,3.0,1296,0,83221,1,202.0
0.52,0,0.09,11,960,540,4,2.0,1309,0,88498,1,204.0
0.41,5,0.27,12,960,540,3,3.01,970,2,82106,2,204.0
0.41,0,0.27,7,640,360,1,0.0,870,3,61828,0,0.0
0.36,0,0.0,7,640,360,1,2.01,116,3,50997,2,206.5
0.33,5,0.45,6,640,360,2,0.0,390,1,51966,1,0.0
0.38,0,0.0,3,640,360,3,1.0,190,0,25583,0,208.0
0.36,0,0.0,0,640,360,5,0.0,0,0,0,0,0.0
0.37,1,0.25,15,640,360,3,3.01,184,0,90403,1,208.0
0.37,0,0.0,6,640,360,5,4.99,99,0,31291,0,208.0
0.35,0,0.0,7,640,360,1,5.02,106,0,38202,0,196.2
0.22,0,0.0,3,640,360,1,0.53,316,0,28730,0,139.0
0.22,0,0.0,9,640,360,3,8.91,20,0,21822,0,196.0
0.2,1,0.0,4,640,360,2,2.0,67,0,21862,0,172.5
0.2,0,0.0,10,640,360,2,3.01,152,0,78611,1,208.0
0.21,1,0.33,9,640,360,2,2.98,142,2,68482,1,202.67
0.19,2,0.25,5,640,360,2,0.0,193,3,37449,2,0.0
0.19,1,0.14,5,640,360,3,2.01,49,3,38649,1,201.0
0.18,1,0.0,3,640,360,3,1.0,115,0,20106,0,208.0
0.2,0,0.0,4,640,360,1,2.01,50,0,24263,0,193.5
0.19,1,0.25,6,640,360,1,4.0,44,0,46277,1,204.75
0.19,0,0.0,7,640,360,2,4.0,20,0,44901,1,207.5
0.18,2,0.4,4,640,360,3,1.0,93,0,34998,1,172.0
0.14,1,0.16,6,640,360,2,3.99,56,0,37605,1,205.25
0.12,2,0.33,7,640,360,2,3.01,68,1,47559,0,192.67
0.13,0,0.0,3,640,360,3,1.0,259,0,22990,0,208.0
0.11,1,0.0,5,640,360,1,3.01,29,0,36361,1,205.67
0.1,0,0.0,4,640,360,1,2.99,34,0,26848,0,207.67
0.12,2,0.5,7,640,360,2,4.02,31,0,39190,1,206.25
0.1,1,0.25,7,640,360,3,2.99,64,0,50684,1,205.67
0.09,0,0.0,3,640,360,2,1.0,130,2,26650,0,162.0
0.08,2,0.33,5,640,360,1,0.0,321,3,37193,1,0.0
0.08,0,0.0,2,640,360,2,1.0,37,2,9386,0,207.0
0.08,1,0.14,3,640,360,1,2.0,39,0,19095,0,191.5
0.12,0,0.0,5,640,360,4,2.99,60,0,38383,0,203.0
0.12,0,0.0,6,640,360,1,5.0,25,0,33033,0,203.2
0.11,0,0.0,7,640,360,2,3.01,45,0,49185,1,197.33
0.09,2,0.0,7,640,360,2,5.0,20,0,38475,1,203.8
0.09,2,0.28,6,640,360,1,1.0,233,0,51448,0,147.0
0.09,0,0.0,4,640,360,2,1.0,26,0,23895,1,208.0
0.07,5,0.25,8,640,360,3,2.98,99,0,63134,1,202.67
0.1,0,0.0,4,640,360,1,2.01,64,0,29361,0,208.0
0.1,0,0.0,5,640,360,2,2.0,96,0,37087,0,196.5
0.1,2,0.66,8,640,360,2,2.0,76,0,45809,1,207.5
0.09,1,0.25,5,640,360,3,2.0,79,0,31902,2,201.5
0.09,2,0.5,6,640,360,2,3.0,143,0,41413,1,207.33
0.11,0,0.0,4,640,360,1,3.0,40,0,30998,1,204.33
0.13,0,0.0,5,640,360,1,1.0,241,4,45303,0,160.0
0.11,0,0.0,2,640,360,1,0.94,56,3,14074,0,208.0
0.1,0,0.0,4,640,360,2,2.14,58,0,30648,0,207.5
0.12,0,0.0,4,640,360,4,3.01,52,0,32413,0,208.0
0.12,0,0.0,6,640,360,5,2.01,167,0,44014,0,183.0
0.12,0,0.0,5,640,360,6,2.0,49,0,29583,1,208.0
0.1,1,0.25,4,640,360,5,3.0,37,0,29564,0,207.33
0.11,0,0.0,6,640,360,5,1.0,283,1,52923,0,157.0
0.1,0,0.0,1,640,360,5,1.01,9,0,8693,0,207.0
0.09,2,0.4,3,640,360,4,1.99,58,0,25617,1,207.5
0.09,0,0.0,8,640,360,2,3.0,158,0,68782,0,205.33
0.09,0,0.0,3,640,360,5,0.0,144,0,19171,0,0.0
0.11,3,0.37,10,640,360,6,1.98,165,0,79682,2,197.5
